image_filename,weight,foot,inch
tombrady2.jpg,225,6,4
tombrady3.jpg,225,6,4
tombrady4.jpg,225,6,4
tombrady5.jpg,225,6,4
rayj1.jpg,163,5,7
rayj2.jpg,163,5,7
rayj3.jpg,163,5,7
rayj4.jpg,163,5,7
rayj5.jpg,163,5,7
taylorlautner1.jpg,168,5,9
taylorlautner2.jpg,168,5,9
taylorlautner3.jpg,168,5,9
taylorlautner4.jpg,168,5,9
taylorlautner5.jpg,168,5,9
mattdamon1.jpg,185,5,10
mattdamon2.jpg,185,5,10
mattdamon3.jpg,185,5,10
mattdamon4.jpg,185,5,10
mattdamon5.jpg,185,5,10
johnleguizamo1.jpg,165,5,8
johnleguizamo2.jpg,165,5,8
johnleguizamo3.jpg,165,5,8
johnleguizamo4.jpg,165,5,8
johnleguizamo5.jpg,165,5,8
meganmullally1.jpg,148,5,4
meganmullally2.jpg,148,5,4
meganmullally3.jpg,148,5,4
meganmullally4.jpg,148,5,4
meganmullally5.jpg,148,5,4
jimmyfallon1.jpg,190,6,0
jimmyfallon2.jpg,190,6,0
jimmyfallon3.jpg,190,6,0
jimmyfallon4.jpg,190,6,0
jimmyfallon5.jpg,190,6,0
patrickschwarzenegger1.jpg,194,5,11
patrickschwarzenegger2.jpg,194,5,11
patrickschwarzenegger3.jpg,194,5,11
patrickschwarzenegger4.jpg,194,5,11
patrickschwarzenegger5.jpg,194,5,11
jasonsudeikis1.jpg,190,6,1
jasonsudeikis2.jpg,190,6,1
jasonsudeikis3.jpg,190,6,1
jasonsudeikis4.jpg,190,6,1
jasonsudeikis5.jpg,190,6,1
robkardashian1.jpg,196,6,1
robkardashian2.jpg,196,6,1
robkardashian3.jpg,196,6,1
robkardashian4.jpg,196,6,1
robkardashian5.jpg,196,6,1
danielcraig1.jpg,183,5,10
danielcraig2.jpg,183,5,10
danielcraig3.jpg,183,5,10
danielcraig4.jpg,183,5,10
danielcraig5.jpg,183,5,10
billyraycyrus1.jpg,185,6,0
billyraycyrus2.jpg,185,6,0
billyraycyrus3.jpg,185,6,0
billyraycyrus4.jpg,185,6,0
billyraycyrus5.jpg,185,6,0
ericdane1.jpg,196,6,1
ericdane2.jpg,196,6,1
ericdane3.jpg,196,6,1
ericdane4.jpg,196,6,1
ericdane5.jpg,196,6,1
javierbardem1.jpg,185,5,11
javierbardem2.jpg,185,5,11
javierbardem3.jpg,185,5,11
javierbardem4.jpg,185,5,11
javierbardem5.jpg,185,5,11
spencerpratt1.jpg,198,6,0
spencerpratt2.jpg,198,6,0
spencerpratt3.jpg,198,6,0
spencerpratt4.jpg,198,6,0
spencerpratt5.jpg,198,6,0
adamsandler1.jpg,190,5,10
adamsandler2.jpg,190,5,10
adamsandler3.jpg,190,5,10
adamsandler4.jpg,190,5,10
adamsandler5.jpg,190,5,10
davidschwimmer1.jpg,196,6,1
davidschwimmer2.jpg,196,6,1
davidschwimmer3.jpg,196,6,1
davidschwimmer4.jpg,196,6,1
davidschwimmer5.jpg,196,6,1
robertomartinez1.jpg,174,5,9
robertomartinez2.jpg,174,5,9
robertomartinez3.jpg,174,5,9
robertomartinez4.jpg,174,5,9
robertomartinez5.jpg,174,5,9
patriciaarquette1.jpg,143,5,1
patriciaarquette2.jpg,143,5,1
patriciaarquette3.jpg,143,5,1
patriciaarquette4.jpg,143,5,1
patriciaarquette5.jpg,143,5,1
johntravolta1.jpg,214,6,2
johntravolta2.jpg,214,6,2
johntravolta3.jpg,214,6,2
johntravolta4.jpg,214,6,2
johntravolta5.jpg,214,6,2
ryanadams1.jpg,168,5,8
ryanadams2.jpg,168,5,8
ryanadams3.jpg,168,5,8
ryanadams4.jpg,168,5,8
ryanadams5.jpg,168,5,8
jonhamm1.jpg,203,6,2
jonhamm2.jpg,203,6,2
jonhamm3.jpg,203,6,2
jonhamm4.jpg,203,6,2
jonhamm5.jpg,203,6,2
davidboreanaz1.jpg,192,6,1
davidboreanaz2.jpg,192,6,1
davidboreanaz3.jpg,192,6,1
davidboreanaz4.jpg,192,6,1
davidboreanaz5.jpg,192,6,1
paulnewman1.jpg,181,5,10
paulnewman2.jpg,181,5,10
paulnewman3.jpg,181,5,10
paulnewman4.jpg,181,5,10
paulnewman5.jpg,181,5,10
robertdowneyjr1.jpg,172,5,9
robertdowneyjr2.jpg,172,5,9
robertdowneyjr3.jpg,172,5,9
robertdowneyjr4.jpg,172,5,9
robertdowneyjr5.jpg,172,5,9
kellyclarkson1.jpg,146,5,3
kellyclarkson2.jpg,146,5,3
kellyclarkson3.jpg,146,5,3
kellyclarkson4.jpg,146,5,3
kellyclarkson5.jpg,146,5,3
berniemac1.jpg,198,6,2
berniemac2.jpg,198,6,2
berniemac3.jpg,198,6,2
berniemac4.jpg,198,6,2
berniemac5.jpg,198,6,2
tayediggs1.jpg,179,5,10
tayediggs2.jpg,179,5,10
tayediggs3.jpg,179,5,10
tayediggs4.jpg,179,5,10
tayediggs5.jpg,179,5,10
guyritchie1.jpg,187,5,11
guyritchie2.jpg,187,5,11
guyritchie3.jpg,187,5,11
guyritchie4.jpg,187,5,11
guyritchie5.jpg,187,5,11
jacknicholson1.jpg,196,5,10
jacknicholson2.jpg,196,5,10
jacknicholson3.jpg,196,5,10
jacknicholson4.jpg,196,5,10
jacknicholson5.jpg,196,5,10
kevindurant1.jpg,240,6,9
kevindurant2.jpg,240,6,9
kevindurant3.jpg,240,6,9
kevindurant4.jpg,240,6,9
kevindurant5.jpg,240,6,9
trevordonovan1.jpg,198,6,2
trevordonovan2.jpg,198,6,2
trevordonovan3.jpg,198,6,2
trevordonovan4.jpg,198,6,2
trevordonovan5.jpg,198,6,2
sethrogen1.jpg,194,5,11
sethrogen2.jpg,194,5,11
sethrogen3.jpg,194,5,11
sethrogen4.jpg,194,5,11
sethrogen5.jpg,194,5,11
lenadunham1.jpg,146,5,3
lenadunham2.jpg,146,5,3
lenadunham3.jpg,146,5,3
lenadunham4.jpg,146,5,3
lenadunham5.jpg,146,5,3
kiefersutherland1.jpg,176,5,9
kiefersutherland2.jpg,176,5,9
kiefersutherland3.jpg,176,5,9
kiefersutherland4.jpg,176,5,9
kiefersutherland5.jpg,176,5,9
markwahlberg1.jpg,176,5,8
markwahlberg2.jpg,176,5,8
markwahlberg3.jpg,176,5,8
markwahlberg4.jpg,176,5,8
markwahlberg5.jpg,176,5,8
chrishemsworth1.jpg,201,6,3
chrishemsworth2.jpg,201,6,3
chrishemsworth3.jpg,201,6,3
chrishemsworth4.jpg,201,6,3
chrishemsworth5.jpg,201,6,3
edsheeran1.jpg,181,5,8
edsheeran2.jpg,181,5,8
edsheeran3.jpg,181,5,8
edsheeran4.jpg,181,5,8
edsheeran5.jpg,181,5,8
ryanphillippe1.jpg,172,5,9
ryanphillippe2.jpg,172,5,9
ryanphillippe3.jpg,172,5,9
ryanphillippe4.jpg,172,5,9
ryanphillippe5.jpg,172,5,9
chadkroeger1.jpg,190,6,1
chadkroeger2.jpg,190,6,1
chadkroeger3.jpg,190,6,1
chadkroeger4.jpg,190,6,1
chadkroeger5.jpg,190,6,1
nicolascage1.jpg,198,6,0
nicolascage2.jpg,198,6,0
nicolascage3.jpg,198,6,0
nicolascage4.jpg,198,6,0
nicolascage5.jpg,198,6,0
seancombs1.jpg,190,5,10
seancombs2.jpg,190,5,10
seancombs3.jpg,190,5,10
seancombs4.jpg,190,5,10
seancombs5.jpg,190,5,10
jamiefoxx1.jpg,181,5,9
jamiefoxx2.jpg,181,5,9
jamiefoxx3.jpg,181,5,9
jamiefoxx4.jpg,181,5,9
jamiefoxx5.jpg,181,5,9
oprahwinfrey1.jpg,170,5,7
oprahwinfrey2.jpg,170,5,7
oprahwinfrey3.jpg,170,5,7
oprahwinfrey4.jpg,170,5,7
oprahwinfrey5.jpg,170,5,7
princewilliam1.jpg,203,6,3
princewilliam2.jpg,203,6,3
princewilliam3.jpg,203,6,3
princewilliam4.jpg,203,6,3
princewilliam5.jpg,203,6,3
steventyler1.jpg,183,5,10
steventyler2.jpg,183,5,10
steventyler3.jpg,183,5,10
steventyler4.jpg,183,5,10
steventyler5.jpg,183,5,10
carolinemanzo1.jpg,148,5,1
carolinemanzo2.jpg,148,5,1
carolinemanzo3.jpg,148,5,1
carolinemanzo4.jpg,148,5,1
carolinemanzo5.jpg,148,5,1
tomcruise1.jpg,170,5,7
tomcruise2.jpg,170,5,7
tomcruise3.jpg,170,5,7
tomcruise4.jpg,170,5,7
tomcruise5.jpg,170,5,7
jasonsegel1.jpg,209,6,4
jasonsegel2.jpg,209,6,4
jasonsegel3.jpg,209,6,4
jasonsegel4.jpg,209,6,4
jasonsegel5.jpg,209,6,4
tracymorgan1.jpg,185,5,10
tracymorgan2.jpg,185,5,10
tracymorgan3.jpg,185,5,10
tracymorgan4.jpg,185,5,10
tracymorgan5.jpg,185,5,10
vinnyguadagnino1.jpg,174,5,7
vinnyguadagnino2.jpg,174,5,7
vinnyguadagnino3.jpg,174,5,7
vinnyguadagnino4.jpg,174,5,7
vinnyguadagnino5.jpg,174,5,7
timmcgraw1.jpg,179,5,10
timmcgraw2.jpg,179,5,10
timmcgraw3.jpg,179,5,10
timmcgraw4.jpg,179,5,10
timmcgraw5.jpg,179,5,10
charliesheen1.jpg,183,5,10
charliesheen2.jpg,183,5,10
charliesheen3.jpg,183,5,10
charliesheen4.jpg,183,5,10
charliesheen5.jpg,183,5,10
blakeshelton1.jpg,212,5,11
blakeshelton2.jpg,212,5,11
blakeshelton3.jpg,212,5,11
blakeshelton4.jpg,212,5,11
blakeshelton5.jpg,212,5,11
colinfarrell1.jpg,176,5,10
colinfarrell2.jpg,176,5,10
colinfarrell3.jpg,176,5,10
colinfarrell4.jpg,176,5,10
colinfarrell5.jpg,176,5,10
